ID;origin;destination;nb_passengers;release_time;ready_time;due_time;legs
4BE651219B7F8FE79BA3C2ED69B639294E6D88F5_6727;42906;41853;1;55087;55387;61276;[(42906, 41853, 2793066), (41852, 41864, 2792452), (42906, 41853, 2792911)]
4BE96634B4A8C4BFCA34590AC42809AB8A7356DD_6728;41387;46198;1;75131;75431;78959;[(41387, 43343, 2793434), (43343, 46198, 2794077)]
4BEDB4A1D399B14F800D0D3AE52A9B6732A5E1C7_6729;41225;43019;1;28928;29228;31466;[(41225, 43019, 2792701)]
4BEDB4A1D399B14F800D0D3AE52A9B6732A5E1C7_6730;43021;41226;1;58633;58933;61096;[(43021, 41226, 2793888)]
4BEFB5CC703CB53074E2C17625B9DAA482A3E787_6731;41337;41322;1;33262;33562;34426;[(41337, 41322, 2790694)]
4BF3DC1695794E9725CAD1F4BB20DA5D64589B53_6732;41006;41121;1;28180;28480;30206;[(41006, 41121, 2793204)]
4BF4F67621C19C2F33E8B7C8A8D3E9E0AC0A29AB_6733;42714;41917;1;27863;28163;29840;[(42714, 41917, 2792571)]
4BF4F67621C19C2F33E8B7C8A8D3E9E0AC0A29AB_6734;41915;41852;1;48521;48821;50858;[(41915, 41852, 2791762)]
4BF4F67621C19C2F33E8B7C8A8D3E9E0AC0A29AB_6735;41853;43343;1;51175;51475;53958;[(41853, 43343, 2791763)]
4BF8F4F71F64D9805BFEA0399D66CCFF50025AC2_6736;41383;41322;1;31016;31316;32880;[(41383, 41322, 2790460)]
4BF8F4F71F64D9805BFEA0399D66CCFF50025AC2_6737;41395;41382;1;64760;65060;66696;[(41395, 41382, 2793935)]
4BFCCF35ECAC5A80A62576A8524B687ADFDF06FD_6738;42570;46423;1;25888;26188;28722;[(42570, 46423, 2793200)]
4BFCCF35ECAC5A80A62576A8524B687ADFDF06FD_6739;47031;43164;1;58178;58478;62080;[(47031, 43164, 2793778)]
4C03230E6249F7147E43DC50322004C248A34E33_6740;41645;41395;1;60270;60570;61656;[(41645, 41395, 2792327)]
4C0C121169DEAA15FD1C84B0C0939987BFBAA7C5_6741;41353;42112;1;24761;25061;26634;[(41353, 42112, 2793234)]
4C0F2F9AA68C1FC53C537D39D443BE69B2A0503B_6742;46174;43507;1;36941;37241;39222;[(46174, 43507, 2792351)]
4C181364C2780B854A69F1AC1F61F8E2307056EC_6743;41885;41850;1;23464;23764;24982;[(41885, 41850, 2791302)]
4C2283EE2F4B41B94FFE4A49A4869B3418E1D03A_6744;41337;43510;1;60906;61206;65578;[(41337, 43510, 2792087), (41229, 43510, 2791098)]
4C2283EE2F4B41B94FFE4A49A4869B3418E1D03A_6745;42431;46266;1;85777;86077;87112;[(42431, 46266, 2794295)]
4C255DA09CCB0B5FA49D753B957B09DC7F09F900_6746;46260;46423;1;61322;61622;62942;[(46260, 46423, 2792264)]
4C281070BF3601C6312C22F3AD6C372EC0D4BDC4_6747;41432;41898;1;18385;18685;20284;[(41432, 41898, 2791671)]
4C281070BF3601C6312C22F3AD6C372EC0D4BDC4_6748;41897;41430;1;55823;56123;57722;[(41897, 41430, 2793268)]
4C281070BF3601C6312C22F3AD6C372EC0D4BDC4_6749;41410;41430;1;68006;68306;69266;[(41410, 41430, 2790425)]
4C28E8EE4F0F0E2E92AD212F52F725BB5BBB68BA_6750;43992;41810;1;61302;61602;63236;[(43992, 41810, 2791255)]
4C33641113FEA1EB2DBCAD88103FC9DA735F5B61_6751;46141;46443;1;27749;28049;30006;[(46141, 46443, 2791833)]
4C3DAD455508E141AF2DB522B7041328D12D890A_6752;41645;46120;1;26441;26741;28900;[(41645, 41922, 2791667), (42842, 46120, 2790310)]
4C3DAD455508E141AF2DB522B7041328D12D890A_6753;46114;42845;1;37895;38195;39542;[(46114, 42845, 2793063)]
4C3DAD455508E141AF2DB522B7041328D12D890A_6754;41645;41922;1;46101;46401;47132;[(41645, 41922, 2791039)]
4C3DAD455508E141AF2DB522B7041328D12D890A_6755;43243;41635;1;52453;52753;59310;[(43243, 41354, 2793595), (41354, 41391, 2792135), (41391, 41635, 2793719)]
4C3F2B1E792B3298FC7E8CDE2F484CBD9C41360C_6756;41863;45016;1;69454;69754;70722;[(41863, 45016, 2793310)]
4C41B654B9E6BFF463167A7B9648BCFAE33E8F97_6757;41431;41289;1;33933;34233;35180;[(41431, 41289, 2791024)]
4C41B654B9E6BFF463167A7B9648BCFAE33E8F97_6758;41290;41442;1;66275;66575;67506;[(41290, 41442, 2792957)]
4C4567C1735D0B078D7ADBE00108B8ECE0B6DBBB_6759;41392;43506;1;29649;29949;31816;[(41392, 43506, 2793235)]
4C4567C1735D0B078D7ADBE00108B8ECE0B6DBBB_6760;43507;41390;1;38988;39288;41434;[(43507, 41390, 2794184)]
4C45C525867EBC9E428ACADF454B0672E3140145_6761;41964;43507;1;62903;63203;64276;[(41964, 43507, 2793784)]
4C45C525867EBC9E428ACADF454B0672E3140145_6762;48150;41965;1;68814;69114;70366;[(48150, 41965, 2794172)]
4C4F97CE52A552B5711C5EFCA6DE640BBAF9A775_6763;47031;41382;1;42415;42715;45020;[(47031, 41800, 2793140), (41341, 41382, 2791059)]
4C5820DB7E98AE6461CB63738DDB89F0FFD2F4C4_6764;41897;41431;1;44338;44638;45580;[(41897, 41431, 2794668)]
4C5C8468D7814154889D2E302CF4599763BA0089_6765;41865;43198;1;62311;62611;63316;[(41865, 43198, 2794356)]
4C5C99D6ED9A65CC0D9E4EF4A720CD595D2C6DF3_6766;43343;43125;1;28800;29100;30206;[(43343, 43125, 2790877)]
4C5C99D6ED9A65CC0D9E4EF4A720CD595D2C6DF3_6767;41417;43374;1;44161;44461;46530;[(41417, 43374, 2791597)]
4C5C99D6ED9A65CC0D9E4EF4A720CD595D2C6DF3_6768;41915;44056;1;51932;52232;53550;[(41915, 44056, 2793513)]
4C600A776F1AC5F74E3E48835B60EA6EAC8F47DA_6769;44070;42472;1;45634;45934;48116;[(44070, 42472, 2791977)]
4C66D43C66D590F5A35D06D8577AE669930EC056_6770;41840;47131;1;26377;26677;28342;[(41840, 47131, 2793030)]
4C688A4ADE411FABD894E06E7202D41B010A55E9_6771;42000;41389;1;35682;35982;37416;[(42000, 41389, 2793334)]
4C688A4ADE411FABD894E06E7202D41B010A55E9_6772;41386;41999;1;48721;49021;50408;[(41386, 41999, 2790127)]
4C690810A6C370DB9F8542B80D21CD52CB8D210C_6773;43068;42483;1;58354;58654;60080;[(43068, 42483, 2791966)]
4C6A5862DF61A408A4753C1742D7CA703B494B89_6774;41809;42873;1;47992;48292;51990;[(41809, 41833, 2790007), (41835, 41815, 2794516), (42856, 42873, 2793568)]
4C6C5D463ECD12BC7DCD9A75D012689102C41F4B_6775;41917;48139;1;24371;24671;25500;[(41917, 48139, 2792037)]
4C6EA45073888A8435AC4EB820CFC12A8FC63F1D_6776;41225;41257;1;28926;29226;30450;[(41225, 41257, 2792701)]
4C71A160C75351C0962713AAAF00108D8F552B27_6777;48050;41610;1;66694;66994;69048;[(48050, 41610, 2792666)]
4C71B6056F143D27C28A4467E094926CDCEEF24E_6778;41440;41432;1;22495;22795;23950;[(41440, 41432, 2792569)]
4C71B6056F143D27C28A4467E094926CDCEEF24E_6779;41424;41437;1;55169;55469;56402;[(41424, 41437, 2791404)]
4C72A4BB98EB09BB2722EC315D004B6DC125E3F9_6780;42722;46423;1;24884;25184;27016;[(42722, 46423, 2791610)]
4C7799E7AE15A4831A243FE9F6D2CEBDCFECD4B5_6781;42496;42483;1;22808;23108;23889;[(42496, 42483, 2790715)]
4C7799E7AE15A4831A243FE9F6D2CEBDCFECD4B5_6782;42516;42495;1;58414;58714;59564;[(42516, 42495, 2790499)]
4C87D75840062080E57CD940915819F9E9AEDE79_6783;41155;41203;1;61822;62122;62846;[(41155, 41203, 2792888)]
4C8D8214319503815B4CF91FF93AA9C51CE880D2_6784;42183;46470;1;35206;35506;39372;[(42183, 46470, 2793334)]
4C8D8214319503815B4CF91FF93AA9C51CE880D2_6785;43295;42180;1;78742;79042;83048;[(43295, 42180, 2793619)]
4C8E7825EBF562DFEBF46AC5519237820D142478_6786;46175;41941;1;36968;37268;38912;[(46175, 41941, 2792351)]
4C8E7825EBF562DFEBF46AC5519237820D142478_6787;42832;43507;1;43190;43490;44480;[(42832, 43507, 2791262)]
4C8E7825EBF562DFEBF46AC5519237820D142478_6788;45058;46195;1;69231;69531;71790;[(45058, 41958, 2793433), (41952, 46195, 2794399)]
4C8EE8536275DD9DA7C900E7951B942A4CA66C8D_6789;48050;45028;1;26529;26829;27752;[(48050, 45028, 2790310)]
4C8EE8536275DD9DA7C900E7951B942A4CA66C8D_6790;43248;48150;1;46237;46537;47376;[(43248, 48150, 2791220)]
4C9516AFDAD8CA329305DEE97558BF70053A9982_6791;43133;43148;1;44322;44622;45584;[(43133, 43148, 2794575)]
4C955A1D73310B89584784ED70EC17F221C4928E_6792;46066;46068;1;23053;23353;24060;[(46066, 46068, 2791118)]
4C9CF43E2A13BB4000552E98ABF487E6C5B635DB_6793;43160;46068;1;28045;28345;29378;[(43160, 46068, 2793188)]
4C9D85E0F632B41AD1A648BEDAE45C152F4C8BA2_6794;42527;41379;1;47843;48143;49522;[(42527, 42520, 2791451), (41355, 41379, 2790127)]
4CA8E60FD105651F6FCE5DB8648D369023309649_6795;41050;42971;1;29860;30160;31042;[(41050, 42971, 2790909)]
4CA8E60FD105651F6FCE5DB8648D369023309649_6796;42970;42955;1;51206;51506;52368;[(42970, 42955, 2792383)]
4CAD62931F48BC558503E6857D2E4492650609EA_6797;42489;42483;1;54158;54458;55152;[(42489, 42483, 2793036)]
4CAD62931F48BC558503E6857D2E4492650609EA_6798;42482;42490;1;63190;63490;64220;[(42482, 42490, 2794387)]
4CBC74F08E98490F15593EDA7F41F3093CB7F723_6799;46180;43507;1;60684;60984;63100;[(46180, 43507, 2794054)]
4CBCB350F4CD2A46586AC7A2A6B8D44A0B1E833A_6800;41354;46423;1;29519;29819;30914;[(41354, 46423, 2794607)]
4CC57C27EDDF027C5C71E7DC1E8D22A8EF5F736F_6801;41842;41802;1;58674;58974;59848;[(41842, 41802, 2790688)]
4CCF58EA87582AAD19C525950BE60C2D01A9DF52_6802;46085;46102;1;24668;24968;27050;[(46085, 41738, 2790336), (41738, 46102, 2793805)]
4CCF58EA87582AAD19C525950BE60C2D01A9DF52_6803;41225;41395;1;72459;72759;74738;[(41225, 41924, 2792013), (41380, 41395, 2793937)]
4CCF68C2BDB64EC09BBCD0D2FE645D4CB338D83A_6804;46392;46423;1;31138;31438;33448;[(46392, 46423, 2790380)]
4CDAE62A0FD32C20F519BC349AABE3AC4441AE26_6805;43509;41386;1;21880;22180;23912;[(43509, 41386, 2794629)]
4CDAE62A0FD32C20F519BC349AABE3AC4441AE26_6806;41389;43510;1;60026;60326;62398;[(41389, 43510, 2792087)]
4CDEED618A8F72CE8F218647F1362E05030E2990_6807;41093;48139;1;35119;35419;37398;[(41093, 48139, 2790262)]
4CDFB7CDFE6E761D77733368C3043B33259279FA_6808;41439;46319;1;23850;24150;25620;[(41439, 46319, 2793524)]
4CE0267A8ADD85B19F8BA64CE244C0CCBC4E2BB1_6809;41941;41801;1;52451;52751;54456;[(41941, 41801, 2793683)]
4CEB7C460892B763A5480CAB839DDDAF3DE59797_6810;42487;45063;1;36702;37002;38242;[(42487, 45063, 2792777)]
4CEB7C460892B763A5480CAB839DDDAF3DE59797_6811;45058;42486;1;76016;76316;77518;[(45058, 42486, 2794326)]
4CF10A87B5AAE46E592957D143B9091A25B7CE55_6812;43430;41894;1;26084;26384;28784;[(43430, 42491, 2791089), (41302, 41894, 2794543)]
4CF10A87B5AAE46E592957D143B9091A25B7CE55_6813;41667;43425;1;58854;59154;61338;[(41667, 41301, 2793055), (42515, 43425, 2793340)]
4CF4A4965C957D8E8DE7EBE962E7EE9AD6FCAB16_6814;42009;42115;1;32834;33134;34470;[(42009, 42115, 2793706)]
4CF4A4965C957D8E8DE7EBE962E7EE9AD6FCAB16_6815;42842;42008;1;57659;57959;62098;[(42842, 42854, 2790129), (41816, 41801, 2790116), (41339, 42008, 2792416)]
4CF908C33DFED30EB7B5CF12A8D806CD2313170A_6816;46648;43122;1;84919;85219;86150;[(46648, 43122, 2794469)]
4CF91590E60E0BF5EC9899345F3B506D15BACF4C_6817;46505;41293;1;65139;65439;67398;[(46505, 41293, 2792957)]
4D0835EA5006F0A2B92761E26144306329C764CA_6818;41842;46598;1;41628;41928;44342;[(41842, 46598, 2792878)]
4D0846E0C3F49A38D9E96B9F24C105B8E8795EAB_6819;41291;41286;1;47428;47728;51709;[(41291, 41289, 2793004), (41290, 41286, 2792368)]
4D0D44F11054E1FE6F9B60D093BAA6D69ECA856B_6820;41823;47131;1;31188;31488;32708;[(41823, 47131, 2790977)]
4D0E22DB2BC1356A3E651746A146402F4B6AC441_6821;44903;46296;1;64832;65132;67806;[(44903, 46296, 2791461)]
4D0F5143C990ED575234B9CCE2F673D9836D38E4_6822;41842;41353;1;70929;71229;72146;[(41842, 41353, 2793240)]
4D156F29E08A31B18EC7091AA1F9FB3A285AF1CB_6823;41028;46151;1;53506;53806;56104;[(41028, 46151, 2792212)]
4D157294E785EE25B4ED88FC63B88D1885DB9489_6824;41395;41369;1;68984;69284;70772;[(41395, 41369, 2793653)]
4D157294E785EE25B4ED88FC63B88D1885DB9489_6825;41371;41322;1;80933;81233;82363;[(41371, 41322, 2790234)]
4D1BF1B8F225923CCABE659AB78440EFE2C02E9B_6826;41395;41996;1;48995;49295;51904;[(41395, 41996, 2790361)]
4D202602914C45AAC60500ED3505C437EC93FCC9_6827;43049;42483;1;74910;75210;76210;[(43049, 42483, 2794125)]
4D202602914C45AAC60500ED3505C437EC93FCC9_6828;42488;43047;1;83578;83878;84754;[(42488, 43047, 2793238)]
4D204D8EDFEAB9BFBD44821CC22447149A0C609C_6829;41895;41414;1;41040;41340;42460;[(41895, 41414, 2791953)]
4D224FCD02831AA0594A5B1A092905BCA754FE0D_6830;41881;41740;1;57683;57983;59638;[(41881, 41740, 2792341)]
4D2584CE361DDFAA827D534929189C045C356211_6831;42811;45033;1;69680;69980;71446;[(42811, 45033, 2793824)]
4D2C9D6F815CEABAB9A1658C0BC79EA7D9742E03_6832;42515;42516;1;51464;51764;52466;[(42515, 42516, 2790586)]
4D2E8CA7AB0B5B2BBDABD767DD9E4A9F2C558D9D_6833;41842;42718;1;60008;60308;62110;[(41842, 42718, 2792853)]
4D301771479A7C2B075AD683099A387F914EBA23_6834;42004;41389;1;56329;56629;58206;[(42004, 41389, 2790639)]
4D385B3BBD11572F0AA2379A8FD5F71F7E93B5B1_6835;46116;46509;1;23004;23304;25040;[(46116, 46509, 2789986)]
4D385B3BBD11572F0AA2379A8FD5F71F7E93B5B1_6836;43148;46118;1;58746;59046;61200;[(43148, 46118, 2794274)]
4D393FE9FCB9EFE9A3004F302468A65E36617F3E_6837;41498;41958;1;50409;50709;52340;[(41498, 41958, 2792301)]
4D3CEDD0B07C7B0C000765C2675DD39D334604F8_6838;41395;42008;1;73861;74161;76890;[(41395, 42008, 2793937)]
4D3EAD52A0889A67F904BD5F0DD3ADA4C9146C4A_6839;41838;46423;1;26784;27084;28622;[(41838, 46423, 2793129)]
4D40C2F8CBD81B91FF468913D53765CC191C7112_6840;41813;42631;1;54757;55057;57692;[(41813, 42631, 2792714)]
4D40C2F8CBD81B91FF468913D53765CC191C7112_6841;42632;41884;1;62755;63055;69022;[(42632, 41857, 2793497), (41856, 41884, 2793915)]
4D4269E07F3F7A5B28D408BCCC9208A2272960B3_6842;41323;46548;1;24404;24704;28204;[(41323, 41353, 2793234), (41353, 46548, 2792502)]
4D4B4EC4DB4EC70B8800B3E56160C57D6EFCA579_6843;41573;46341;1;66386;66686;68094;[(41573, 46341, 2793792)]
4D52398CA5A574A439FC9A11CC009074A671F188_6844;42633;41612;1;27113;27413;30974;[(42633, 41815, 2790854), (42854, 41612, 2790778)]
4D52398CA5A574A439FC9A11CC009074A671F188_6845;41809;41813;1;76745;77045;77698;[(41809, 41813, 2790743)]
4D6156CB398B8B17683041005761B19B37F5850A_6846;41840;47131;1;61416;61716;63550;[(41840, 47131, 2794170)]
4D73E8DCE2F71A3796777212737D684E4D493BF9_6847;42122;41347;1;78521;78821;80310;[(42122, 41347, 2793938)]
4D75551EEA070217C570A1909733B76B9A7939A9_6848;43990;46423;1;26192;26492;28620;[(43990, 46423, 2792950)]
4D7702F4A63443BEBC8E35BE04031FC40EE502BA_6849;42458;42109;1;48605;48905;50902;[(42458, 42109, 2790818)]
4D78764A6F3B39C3E249CC606D0F912B06BDA951_6850;43506;46470;1;56926;57226;58678;[(43506, 46470, 2792048)]
4D78764A6F3B39C3E249CC606D0F912B06BDA951_6851;43295;41293;1;65994;66294;67406;[(43295, 41293, 2794120)]
4D790EA79E01E3C013A482FA8A8847A39496896D_6852;43044;42481;1;50623;50923;51976;[(43044, 42481, 2790064)]
4D790EA79E01E3C013A482FA8A8847A39496896D_6853;42516;43033;1;52261;52561;53862;[(42516, 43033, 2792043)]
4D7B4ED9FEC72439042A8D778ABAF85770A8DADB_6854;41395;41334;1;53100;53400;54270;[(41395, 41334, 2790603)]
4D7CDC12B09619CF0CCE0B288AF47F4885C29DD1_6855;41343;41322;1;26680;26980;27865;[(41343, 41322, 2793072)]
4D7F3D6E9261B2122CEE68054316BEE11A213D31_6856;43507;41363;1;36369;36669;38222;[(43507, 41363, 2791604)]
4D880292C41C9122577794DE0AEEC0A0CFDD92C7_6857;42954;46443;1;25882;26182;28404;[(42954, 46443, 2792836)]
4D8AB55DC23A4C247CCE0B130D1DB3A7ED0126DE_6858;41349;46423;1;31443;31743;32676;[(41349, 46423, 2791787)]
4D8C9DB1B5C3D1970140A0F5826A15EF5FFB5E20_6859;42004;43506;1;37484;37784;40751;[(42004, 43506, 2789976)]
4D8C9DB1B5C3D1970140A0F5826A15EF5FFB5E20_6860;43509;42003;1;79604;79904;82596;[(43509, 42003, 2793619)]
4D8E851BA802F94B88890CFC9A08814EE317394F_6861;42493;43421;1;52628;52928;53914;[(42493, 43421, 2791193)]
4D8F9CEFB0677ED8E634745AFBC7192EFBD34878_6862;43073;46443;1;26341;26641;28698;[(43073, 46443, 2791972)]
4D921260C167FB4B5953B7D0CA7DABBCFEE04C2B_6863;41877;41801;1;51079;51379;53525;[(41877, 41801, 2792983)]
4D921260C167FB4B5953B7D0CA7DABBCFEE04C2B_6864;41800;41875;1;79081;79381;81240;[(41800, 41875, 2791847)]
4D960C441186BF333D99AA92B62CA4C58C31C2F3_6865;43112;46443;1;26180;26480;28160;[(43112, 46443, 2791492)]
4D9946CE91E5A8B781F5AAF9B2FC3C59B370F176_6866;42937;42919;1;47655;47955;48778;[(42937, 42919, 2792025)]
4D9946CE91E5A8B781F5AAF9B2FC3C59B370F176_6867;43082;42491;1;55742;56042;58430;[(43082, 42491, 2793339)]
4D9A231EC8E651EEEC8C586EB0396B3FA0BABBB0_6868;48050;43249;1;55115;55415;56262;[(48050, 43249, 2790065)]
4DA346F447E1EABB532FDF53790FCB557676C287_6869;41865;41800;1;41456;41756;42576;[(41865, 41800, 2794560)]
4DA6ED00CBBE86C852F950D8F73022211E07D6CC_6870;41333;43510;1;42144;42444;43432;[(41333, 43510, 2790661)]
4DAA469037049FD390C9CC0CED828F3EDA247351_6871;46180;43507;1;60676;60976;63100;[(46180, 43507, 2794054)]
4DABC5425F6D0F7C541B4B9F6D590334EC0F34FB_6872;41392;41340;1;58101;58401;60000;[(41392, 41340, 2792358)]
4DB5E5D451ABC9F8B99BBC1F05A8B05199BC0921_6873;41708;43258;1;59535;59835;63011;[(41708, 41301, 2792177), (46021, 43258, 2794245)]
4DB7082A1EAE69E3B48918E58C6DE20781127C42_6874;41823;47131;1;48742;49042;50313;[(41823, 47131, 2793358)]
4DBD4C54DAED8602C89C33E7317F8880123884AF_6875;41865;41817;1;37182;37482;38610;[(41865, 41817, 2793146)]
4DBD4C54DAED8602C89C33E7317F8880123884AF_6876;41819;41876;1;46310;46610;47766;[(41819, 41876, 2792590)]
4DC573A6F07E1A82FB6EE7156A68B55E6F57541F_6877;41835;46423;1;21954;22254;23774;[(41835, 46423, 2791390)]
4DC738E358F7845EAFAE1679D256F4C5A918F763_6878;42177;43506;1;44299;44599;47898;[(42177, 43506, 2791230)]
4DC738E358F7845EAFAE1679D256F4C5A918F763_6879;46443;42412;1;68821;69121;72476;[(46443, 42798, 2791030), (42114, 42412, 2793653)]
4DCFE5440F283F3E36B69353858CBD6DF7CB07F6_6880;43343;43931;1;68837;69137;70648;[(43343, 43931, 2794535)]
4DD3E7F724834D4580559F0103D69DE699F1ED90_6881;41395;41348;1;58046;58346;59326;[(41395, 41348, 2792663)]
4DD8FBEE966FC6CC7BEFA8E61F38169F6057C7FE_6882;42057;43053;1;61873;62173;63208;[(42057, 43053, 2792793)]
4DD9973A3B61126640CF718AB7E2583EC8DAFE33_6883;42085;46423;1;27054;27354;28640;[(42085, 46423, 2790570)]
4DEEC746833EEC338796471D6F7C07C547514705_6884;46216;43148;1;25900;26200;27950;[(46216, 43148, 2791726)]
4DF07F862A525FA0A2A51BF43E50E3C5C6388141_6885;41881;47131;1;36224;36524;39298;[(41881, 41857, 2791701), (41857, 47131, 2790979)]
4DF07F862A525FA0A2A51BF43E50E3C5C6388141_6886;47031;41880;1;38717;39017;43010;[(47031, 41846, 2792309), (41846, 41880, 2790745)]
4DF48BA67F20D7754A5AA3D63B62D9C3828457DC_6887;46116;48150;1;27636;27936;29754;[(46116, 48150, 2792904)]
4DF94F3C815BA0A36EEF24A8D6B88C0C567834EA_6888;41347;46423;1;23520;23820;24666;[(41347, 46423, 2791109)]
4E0B55867794E5AACBBF49C7610F162219EBF7C1_6889;43993;46423;1;26296;26596;28620;[(43993, 46423, 2792950)]
4E11EFCFE6F6F5D0A986DA600F7D0547E6640AF3_6890;41810;41386;1;26082;26382;28280;[(41810, 41801, 2792127), (41339, 41386, 2789987)]
4E11EFCFE6F6F5D0A986DA600F7D0547E6640AF3_6891;41389;41340;1;57317;57617;59068;[(41389, 41340, 2790639)]
4E13FBE5DAFA98373A0DE938C62C9974F393752A_6892;46271;41499;1;54569;54869;55684;[(46271, 41499, 2791965)]
4E1828701129CD958E39562FFC1DAB46D07A3735_6893;46312;41609;1;24112;24412;25984;[(46312, 43240, 2791217), (43240, 41609, 2790559)]
4E1828701129CD958E39562FFC1DAB46D07A3735_6894;41279;46313;1;53649;53949;54798;[(41279, 46313, 2793557)]
4E1F404DFF55DFD330F6D580DDD25B11A3B5EBDE_6895;46325;42917;1;51544;51844;52854;[(46325, 42917, 2791729)]
4E1F404DFF55DFD330F6D580DDD25B11A3B5EBDE_6896;42921;45036;1;52645;52945;53892;[(42921, 45036, 2790917)]
4E2734A9933E3003C59ADD6F28C8608D50E062D3_6897;42787;42710;1;23612;23912;24926;[(42787, 42789, 2791224), (42715, 42710, 2790237)]
4E2B0529E30B9C59FC165E3A5A35E58BBA058070_6898;41013;42711;1;34829;35129;35930;[(41013, 42711, 2792282)]
4E2B0529E30B9C59FC165E3A5A35E58BBA058070_6899;42717;42707;1;57328;57628;58442;[(42717, 42707, 2793738)]
4E2FC2E57BB493ABE6A09D20B8EE4143FD096C03_6900;41863;41862;1;30185;30485;32030;[(41863, 41855, 2790543), (41854, 41862, 2791227)]
4E2FC2E57BB493ABE6A09D20B8EE4143FD096C03_6901;41863;41862;1;57322;57622;59128;[(41863, 41855, 2790116), (41854, 41862, 2792385)]
4E324972BCCB70F3FB83591442957FA7FEAF9A16_6902;43007;46178;1;26846;27146;28400;[(43007, 46178, 2791478)]
4E324972BCCB70F3FB83591442957FA7FEAF9A16_6903;46402;42580;1;56854;57154;58372;[(46402, 42580, 2793009)]
4E3E8FC89FEDCCD62274CCEE77D16241C1380887_6904;41337;43146;1;57408;57708;58966;[(41337, 43146, 2791567)]
4E40B10D21ED9DA88DA79C6680E9E9BE9D9AE36D_6905;41787;42956;1;26489;26789;28598;[(41787, 42956, 2791641)]
4E40B10D21ED9DA88DA79C6680E9E9BE9D9AE36D_6906;43072;41788;1;55125;55425;57484;[(43072, 41788, 2791623)]
4E42B581EBBD118BCC5F27ED255E2DAD9CF7C6B8_6907;41440;41415;1;23356;23656;24738;[(41440, 41415, 2793077)]
4E45D906764F5CE3C5E104A8B7DC2AC2EE9AE126_6908;41349;41807;1;56663;56963;58540;[(41349, 41343, 2793558), (41800, 41807, 2792094)]
4E4BA79B9ACC4E1EFD35B78EF823648A9372572B_6909;41918;48139;1;29790;30090;30962;[(41918, 48139, 2791188)]
4E4BA79B9ACC4E1EFD35B78EF823648A9372572B_6910;48039;41916;1;44230;44530;45450;[(48039, 41916, 2792041)]
4E4C652D81DBC0B68E44123D5B56C8C952BBD995_6911;41887;42905;1;31102;31402;33632;[(41887, 42905, 2794612)]
4E4D8061D5210AC09C722C654BE8D98D17FE3688_6912;42827;41846;1;34958;35258;39166;[(42827, 41922, 2791175), (41921, 41817, 2791158), (41817, 41846, 2793146)]
4E4D8061D5210AC09C722C654BE8D98D17FE3688_6913;41847;42819;1;56174;56474;59822;[(41847, 41835, 2794590), (42773, 46470, 2790044), (43295, 42819, 2794298)]
4E61CF18D44751FE3B8EE73310A7757D3DC9E40D_6914;43990;46423;1;22129;22429;24540;[(43990, 46423, 2791615)]
4E62600A6BB26B2AE1FB10729D72BDD8FEE0426C_6915;41613;48150;1;48488;48788;50698;[(41613, 48150, 2790143)]
4E663871A2E1D9D5463462FA15AF36AD0CED3FBC_6916;41803;41804;1;72925;73225;78978;[(41803, 46423, 2794333), (41842, 41804, 2794526)]
4E669A76D364974E0A8E614325939BD6F9741F4F_6917;43143;43123;1;61712;62012;63152;[(43143, 43123, 2794134)]
4E6FAA2E64B2922F58222B583F188D09B5DA352A_6918;43159;41422;1;54650;54950;57494;[(43159, 43122, 2793245), (41425, 41422, 2790758)]
4E6FAA2E64B2922F58222B583F188D09B5DA352A_6919;43123;43107;1;76823;77123;77934;[(43123, 43107, 2790420)]
4E7C9045C0670EAE786E6416AA478F04D199E78F_6920;41395;41372;1;27261;27561;29036;[(41395, 41372, 2790693)]
4E7D73642DEAF9E61ADE41E5EE062238C02C3226_6921;41374;41322;1;60250;60550;62048;[(41374, 41322, 2792087)]
4E7FB12EF7D97EAF8F0671478A9C237BC2F170F7_6922;46095;43393;1;55040;55340;58302;[(46095, 46304, 2791232), (43343, 43393, 2790918)]
4E8091748B2823B0699544C4E1353933ACBE1236_6923;41140;46423;1;26043;26343;27684;[(41140, 46423, 2791499)]
4E8091748B2823B0699544C4E1353933ACBE1236_6924;41842;42524;1;38462;38762;40054;[(41842, 42524, 2794663)]
4E851D42A502CAAC8E5017962F4327247AF9F76D_6925;41810;46423;1;28043;28343;29378;[(41810, 46423, 2793444)]
4E851D42A502CAAC8E5017962F4327247AF9F76D_6926;41850;47131;1;60787;61087;63550;[(41850, 47131, 2794170)]
4E86B8EB8742508EDB845C2780749872034E3428_6927;42516;42501;1;56957;57257;58432;[(42516, 42501, 2790731)]
4E8AA379D11F7BC25CD1F902C7CCD93B7DA464E7_6928;43076;41788;1;55250;55550;57484;[(43076, 41788, 2791623)]
4E8E081E6DA42963D853948904698433F5B4E0E2_6929;41861;47131;1;76296;76596;78350;[(41861, 47131, 2793286)]
